Format, Trivinci Systems LLC, V2
Device type, Road-Keeper dual 1080p
Starting Date, 20/5/2023
Starting Time, 16:24:41
sample rate (samps/sec), 30
duration (secs), 900.5
GPS sample rate (Hz), 10
GPS Reading, GPS Time, GPS Weeks, Elapsed Time, Lat (Degrees), Lon (Degrees), Lat (feet), Lon (feet), Altitude (feet), Temperature (degrees F), EastVel, NorthVel, VertVel, Velocity (MPH), Heading(Deg), XGs, YGs, RPMs, D4, D5, A0, A1, A2, A3, Gear, Brake (calc), Accel (calc), Lap, Brake (bar)
1, 0, 0, 0, 52.387370, 4.544258, 0, 0, 0, 0, 0, 0, 0, 34, 244.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387370, 4.544258, 0, 0, 0, 0, 0, 0, 0, 34, 244.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387370, 4.544258, 0, 0, 0, 0, 0, 0, 0, 34, 244.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387362, 4.544237, 0, 0, 0, 0, 0, 0, 0, 34, 244.289993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387362, 4.544237, 0, 0, 0, 0, 0, 0, 0, 34, 244.289993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387362, 4.544237, 0, 0, 0, 0, 0, 0, 0, 34, 244.289993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387362, 4.544216, 0, 0, 0, 0, 0, 0, 0, 34, 244.160004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387362, 4.544216, 0, 0, 0, 0, 0, 0, 0, 34, 244.160004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387362, 4.544216, 0, 0, 0, 0, 0, 0, 0, 34, 244.160004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387354, 4.544196, 0, 0, 0, 0, 0, 0, 0, 34, 243.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387354, 4.544196, 0, 0, 0, 0, 0, 0, 0, 34, 243.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387354, 4.544196, 0, 0, 0, 0, 0, 0, 0, 34, 243.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387345, 4.544175, 0, 0, 0, 0, 0, 0, 0, 34, 243.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387345, 4.544175, 0, 0, 0, 0, 0, 0, 0, 34, 243.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387345, 4.544175, 0, 0, 0, 0, 0, 0, 0, 34, 243.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387337, 4.544154, 0, 0, 0, 0, 0, 0, 0, 34, 243.740005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387337, 4.544154, 0, 0, 0, 0, 0, 0, 0, 34, 243.740005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387337, 4.544154, 0, 0, 0, 0, 0, 0, 0, 34, 243.740005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387329, 4.544134, 0, 0, 0, 0, 0, 0, 0, 34, 243.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387329, 4.544134, 0, 0, 0, 0, 0, 0, 0, 34, 243.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387329, 4.544134, 0, 0, 0, 0, 0, 0, 0, 34, 243.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387329, 4.544113, 0, 0, 0, 0, 0, 0, 0, 34, 243.309998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387329, 4.544113, 0, 0, 0, 0, 0, 0, 0, 34, 243.309998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387329, 4.544113, 0, 0, 0, 0, 0, 0, 0, 34, 243.309998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387321, 4.544092, 0, 0, 0, 0, 0, 0, 0, 34, 243.320007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387321, 4.544092, 0, 0, 0, 0, 0, 0, 0, 34, 243.320007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387321, 4.544092, 0, 0, 0, 0, 0, 0, 0, 34, 243.320007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387313, 4.544072, 0, 0, 0, 0, 0, 0, 0, 34, 243.179993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387313, 4.544072, 0, 0, 0, 0, 0, 0, 0, 34, 243.179993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387313, 4.544072, 0, 0, 0, 0, 0, 0, 0, 34, 243.179993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387305, 4.544052, 0, 0, 0, 0, 0, 0, 0, 34, 243.029999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387305, 4.544052, 0, 0, 0, 0, 0, 0, 0, 34, 243.029999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387305, 4.544052, 0, 0, 0, 0, 0, 0, 0, 34, 243.029999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387305, 4.544031, 0, 0, 0, 0, 0, 0, 0, 34, 243.009995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387305, 4.544031, 0, 0, 0, 0, 0, 0, 0, 34, 243.009995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387305, 4.544031, 0, 0, 0, 0, 0, 0, 0, 34, 243.009995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387297, 4.544011, 0, 0, 0, 0, 0, 0, 0, 34, 242.960007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387297, 4.544011, 0, 0, 0, 0, 0, 0, 0, 34, 242.960007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387297, 4.544011, 0, 0, 0, 0, 0, 0, 0, 34, 242.960007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387288, 4.543991, 0, 0, 0, 0, 0, 0, 0, 34, 243.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387288, 4.543991, 0, 0, 0, 0, 0, 0, 0, 34, 243.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387288, 4.543991, 0, 0, 0, 0, 0, 0, 0, 34, 243.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387280, 4.543971, 0, 0, 0, 0, 0, 0, 0, 34, 243.130005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387280, 4.543971, 0, 0, 0, 0, 0, 0, 0, 34, 243.130005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387280, 4.543971, 0, 0, 0, 0, 0, 0, 0, 34, 243.130005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.387272, 4.543950, 0, 0, 0, 0, 0, 0, 0, 34, 243.470001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.387272, 4.543950, 0, 0, 0, 0, 0, 0, 0, 34, 243.470001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
