Format, Trivinci Systems LLC, V2
Device type, Road-Keeper dual 1080p
Starting Date, 20/5/2023
Starting Time, 16:9:41
sample rate (samps/sec), 30
duration (secs), 900.5
GPS sample rate (Hz), 10
GPS Reading, GPS Time, GPS Weeks, Elapsed Time, Lat (Degrees), Lon (Degrees), Lat (feet), Lon (feet), Altitude (feet), Temperature (degrees F), EastVel, NorthVel, VertVel, Velocity (MPH), Heading(Deg), XGs, YGs, RPMs, D4, D5, A0, A1, A2, A3, Gear, Brake (calc), Accel (calc), Lap, Brake (bar)
0, 0, 0, 0, 52.388444, 4.543338, 0, 0, 0, 0, 0, 0, 0, 28, 73.750000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388444, 4.543356, 0, 0, 0, 0, 0, 0, 0, 29, 74.209999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388444, 4.543356, 0, 0, 0, 0, 0, 0, 0, 29, 74.209999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388444, 4.543356, 0, 0, 0, 0, 0, 0, 0, 29, 74.209999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388452, 4.543374, 0, 0, 0, 0, 0, 0, 0, 28, 74.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388452, 4.543374, 0, 0, 0, 0, 0, 0, 0, 28, 74.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388452, 4.543374, 0, 0, 0, 0, 0, 0, 0, 28, 74.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388452, 4.543392, 0, 0, 0, 0, 0, 0, 0, 28, 74.839996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388452, 4.543392, 0, 0, 0, 0, 0, 0, 0, 28, 74.839996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388452, 4.543392, 0, 0, 0, 0, 0, 0, 0, 28, 74.839996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388452, 4.543411, 0, 0, 0, 0, 0, 0, 0, 29, 74.900002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388452, 4.543411, 0, 0, 0, 0, 0, 0, 0, 29, 74.900002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388452, 4.543411, 0, 0, 0, 0, 0, 0, 0, 29, 74.900002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388460, 4.543430, 0, 0, 0, 0, 0, 0, 0, 29, 75.230003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388460, 4.543430, 0, 0, 0, 0, 0, 0, 0, 29, 75.230003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388460, 4.543430, 0, 0, 0, 0, 0, 0, 0, 29, 75.230003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388460, 4.543448, 0, 0, 0, 0, 0, 0, 0, 28, 75.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388460, 4.543448, 0, 0, 0, 0, 0, 0, 0, 28, 75.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388460, 4.543448, 0, 0, 0, 0, 0, 0, 0, 28, 75.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388460, 4.543467, 0, 0, 0, 0, 0, 0, 0, 29, 75.629997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388460, 4.543467, 0, 0, 0, 0, 0, 0, 0, 29, 75.629997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388460, 4.543467, 0, 0, 0, 0, 0, 0, 0, 29, 75.629997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388468, 4.543485, 0, 0, 0, 0, 0, 0, 0, 29, 76.349998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388468, 4.543485, 0, 0, 0, 0, 0, 0, 0, 29, 76.349998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388468, 4.543485, 0, 0, 0, 0, 0, 0, 0, 29, 76.349998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388468, 4.543504, 0, 0, 0, 0, 0, 0, 0, 29, 76.139999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388468, 4.543504, 0, 0, 0, 0, 0, 0, 0, 29, 76.139999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388468, 4.543504, 0, 0, 0, 0, 0, 0, 0, 29, 76.139999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388468, 4.543523, 0, 0, 0, 0, 0, 0, 0, 29, 76.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388468, 4.543523, 0, 0, 0, 0, 0, 0, 0, 29, 76.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388468, 4.543523, 0, 0, 0, 0, 0, 0, 0, 29, 76.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388468, 4.543523, 0, 0, 0, 0, 0, 0, 0, 29, 76.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388468, 4.543523, 0, 0, 0, 0, 0, 0, 0, 29, 76.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388468, 4.543523, 0, 0, 0, 0, 0, 0, 0, 29, 76.809998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388477, 4.543541, 0, 0, 0, 0, 0, 0, 0, 29, 77.339996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388477, 4.543541, 0, 0, 0, 0, 0, 0, 0, 29, 77.339996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388477, 4.543541, 0, 0, 0, 0, 0, 0, 0, 29, 77.339996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388477, 4.543560, 0, 0, 0, 0, 0, 0, 0, 29, 77.199997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388477, 4.543560, 0, 0, 0, 0, 0, 0, 0, 29, 77.199997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388477, 4.543560, 0, 0, 0, 0, 0, 0, 0, 29, 77.199997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388477, 4.543579, 0, 0, 0, 0, 0, 0, 0, 29, 77.860001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388477, 4.543579, 0, 0, 0, 0, 0, 0, 0, 29, 77.860001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388477, 4.543579, 0, 0, 0, 0, 0, 0, 0, 29, 77.860001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388485, 4.543597, 0, 0, 0, 0, 0, 0, 0, 29, 77.959999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388485, 4.543597, 0, 0, 0, 0, 0, 0, 0, 29, 77.959999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388485, 4.543597, 0, 0, 0, 0, 0, 0, 0, 29, 77.959999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388485, 4.543616, 0, 0, 0, 0, 0, 0, 0, 29, 78.260002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388485, 4.543616, 0, 0, 0, 0, 0, 0, 0, 29, 78.260002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388485, 4.543616, 0, 0, 0, 0, 0, 0, 0, 29, 78.260002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388485, 4.543635, 0, 0, 0, 0, 0, 0, 0, 29, 78.760002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388485, 4.543635, 0, 0, 0, 0, 0, 0, 0, 29, 78.760002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388485, 4.543635, 0, 0, 0, 0, 0, 0, 0, 29, 78.760002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388485, 4.543654, 0, 0, 0, 0, 0, 0, 0, 29, 78.769997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388485, 4.543654, 0, 0, 0, 0, 0, 0, 0, 29, 78.769997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388485, 4.543654, 0, 0, 0, 0, 0, 0, 0, 29, 78.769997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388493, 4.543673, 0, 0, 0, 0, 0, 0, 0, 29, 79.430000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388493, 4.543673, 0, 0, 0, 0, 0, 0, 0, 29, 79.430000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388493, 4.543673, 0, 0, 0, 0, 0, 0, 0, 29, 79.430000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388493, 4.543692, 0, 0, 0, 0, 0, 0, 0, 29, 79.489998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388493, 4.543692, 0, 0, 0, 0, 0, 0, 0, 29, 79.489998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388493, 4.543692, 0, 0, 0, 0, 0, 0, 0, 29, 79.489998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388493, 4.543730, 0, 0, 0, 0, 0, 0, 0, 29, 80.750000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388493, 4.543730, 0, 0, 0, 0, 0, 0, 0, 29, 80.750000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388493, 4.543730, 0, 0, 0, 0, 0, 0, 0, 29, 80.750000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388501, 4.543749, 0, 0, 0, 0, 0, 0, 0, 29, 80.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543749, 0, 0, 0, 0, 0, 0, 0, 29, 80.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543749, 0, 0, 0, 0, 0, 0, 0, 29, 80.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388501, 4.543768, 0, 0, 0, 0, 0, 0, 0, 29, 80.709999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543768, 0, 0, 0, 0, 0, 0, 0, 29, 80.709999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543768, 0, 0, 0, 0, 0, 0, 0, 29, 80.709999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388501, 4.543788, 0, 0, 0, 0, 0, 0, 0, 29, 81.129997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543788, 0, 0, 0, 0, 0, 0, 0, 29, 81.129997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543788, 0, 0, 0, 0, 0, 0, 0, 29, 81.129997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388501, 4.543807, 0, 0, 0, 0, 0, 0, 0, 29, 81.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543807, 0, 0, 0, 0, 0, 0, 0, 29, 81.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543807, 0, 0, 0, 0, 0, 0, 0, 29, 81.419998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388501, 4.543827, 0, 0, 0, 0, 0, 0, 0, 29, 81.449997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543827, 0, 0, 0, 0, 0, 0, 0, 29, 81.449997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388501, 4.543827, 0, 0, 0, 0, 0, 0, 0, 29, 81.449997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388509, 4.543846, 0, 0, 0, 0, 0, 0, 0, 29, 81.919998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543846, 0, 0, 0, 0, 0, 0, 0, 29, 81.919998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543846, 0, 0, 0, 0, 0, 0, 0, 29, 81.919998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388509, 4.543865, 0, 0, 0, 0, 0, 0, 0, 29, 82.320000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543865, 0, 0, 0, 0, 0, 0, 0, 29, 82.320000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543865, 0, 0, 0, 0, 0, 0, 0, 29, 82.320000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388509, 4.543885, 0, 0, 0, 0, 0, 0, 0, 29, 82.580002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543885, 0, 0, 0, 0, 0, 0, 0, 29, 82.580002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543885, 0, 0, 0, 0, 0, 0, 0, 29, 82.580002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388509, 4.543905, 0, 0, 0, 0, 0, 0, 0, 29, 82.949997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543905, 0, 0, 0, 0, 0, 0, 0, 29, 82.949997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543905, 0, 0, 0, 0, 0, 0, 0, 29, 82.949997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388509, 4.543925, 0, 0, 0, 0, 0, 0, 0, 29, 82.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543925, 0, 0, 0, 0, 0, 0, 0, 29, 82.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543925, 0, 0, 0, 0, 0, 0, 0, 29, 82.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388509, 4.543945, 0, 0, 0, 0, 0, 0, 0, 29, 83.570000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543945, 0, 0, 0, 0, 0, 0, 0, 29, 83.570000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388509, 4.543945, 0, 0, 0, 0, 0, 0, 0, 29, 83.570000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.543965, 0, 0, 0, 0, 0, 0, 0, 30, 83.620003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.543965, 0, 0, 0, 0, 0, 0, 0, 30, 83.620003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.543965, 0, 0, 0, 0, 0, 0, 0, 30, 83.620003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.543984, 0, 0, 0, 0, 0, 0, 0, 29, 84.080002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.543984, 0, 0, 0, 0, 0, 0, 0, 29, 84.080002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.543984, 0, 0, 0, 0, 0, 0, 0, 29, 84.080002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.544005, 0, 0, 0, 0, 0, 0, 0, 30, 83.870003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544005, 0, 0, 0, 0, 0, 0, 0, 30, 83.870003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544005, 0, 0, 0, 0, 0, 0, 0, 30, 83.870003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.544025, 0, 0, 0, 0, 0, 0, 0, 30, 84.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544025, 0, 0, 0, 0, 0, 0, 0, 30, 84.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544025, 0, 0, 0, 0, 0, 0, 0, 30, 84.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.544044, 0, 0, 0, 0, 0, 0, 0, 30, 85.040001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544044, 0, 0, 0, 0, 0, 0, 0, 30, 85.040001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544044, 0, 0, 0, 0, 0, 0, 0, 30, 85.040001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.544064, 0, 0, 0, 0, 0, 0, 0, 30, 85.440002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544064, 0, 0, 0, 0, 0, 0, 0, 30, 85.440002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544064, 0, 0, 0, 0, 0, 0, 0, 30, 85.440002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.544085, 0, 0, 0, 0, 0, 0, 0, 30, 85.330002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544085, 0, 0, 0, 0, 0, 0, 0, 30, 85.330002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544085, 0, 0, 0, 0, 0, 0, 0, 30, 85.330002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.544105, 0, 0, 0, 0, 0, 0, 0, 30, 86.129997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544105, 0, 0, 0, 0, 0, 0, 0, 30, 86.129997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544105, 0, 0, 0, 0, 0, 0, 0, 30, 86.129997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388517, 4.544125, 0, 0, 0, 0, 0, 0, 0, 30, 86.739998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544125, 0, 0, 0, 0, 0, 0, 0, 30, 86.739998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388517, 4.544125, 0, 0, 0, 0, 0, 0, 0, 30, 86.739998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388525, 4.544145, 0, 0, 0, 0, 0, 0, 0, 30, 86.730003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544145, 0, 0, 0, 0, 0, 0, 0, 30, 86.730003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544145, 0, 0, 0, 0, 0, 0, 0, 30, 86.730003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388525, 4.544166, 0, 0, 0, 0, 0, 0, 0, 30, 86.790001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544166, 0, 0, 0, 0, 0, 0, 0, 30, 86.790001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544166, 0, 0, 0, 0, 0, 0, 0, 30, 86.790001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388525, 4.544185, 0, 0, 0, 0, 0, 0, 0, 30, 86.889999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544185, 0, 0, 0, 0, 0, 0, 0, 30, 86.889999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544185, 0, 0, 0, 0, 0, 0, 0, 30, 86.889999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388525, 4.544206, 0, 0, 0, 0, 0, 0, 0, 30, 87.360001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544206, 0, 0, 0, 0, 0, 0, 0, 30, 87.360001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544206, 0, 0, 0, 0, 0, 0, 0, 30, 87.360001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388525, 4.544226, 0, 0, 0, 0, 0, 0, 0, 30, 87.279999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544226, 0, 0, 0, 0, 0, 0, 0, 30, 87.279999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544226, 0, 0, 0, 0, 0, 0, 0, 30, 87.279999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.388525, 4.544246, 0, 0, 0, 0, 0, 0, 0, 30, 87.550003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544246, 0, 0, 0, 0, 0, 0, 0, 30, 87.550003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.388525, 4.544246, 0, 0, 0, 0, 0, 0, 0, 30, 87.550003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
