Format, Trivinci Systems LLC, V2
Device type, Road-Keeper dual 1080p
Starting Date, 20/5/2023
Starting Time, 16:29:17
sample rate (samps/sec), 30
duration (secs), 276.033
GPS sample rate (Hz), 10
GPS Reading, GPS Time, GPS Weeks, Elapsed Time, Lat (Degrees), Lon (Degrees), Lat (feet), Lon (feet), Altitude (feet), Temperature (degrees F), EastVel, NorthVel, VertVel, Velocity (MPH), Heading(Deg), XGs, YGs, RPMs, D4, D5, A0, A1, A2, A3, Gear, Brake (calc), Accel (calc), Lap, Brake (bar)
0, 0, 0, 0, 52.386108, 4.551497, 0, 0, 0, 0, 0, 0, 0, 41, 210.429993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386108, 4.551497, 0, 0, 0, 0, 0, 0, 0, 41, 210.429993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.386092, 4.551483, 0, 0, 0, 0, 0, 0, 0, 41, 210.860001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386092, 4.551483, 0, 0, 0, 0, 0, 0, 0, 41, 210.860001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386092, 4.551483, 0, 0, 0, 0, 0, 0, 0, 41, 210.860001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.386084, 4.551468, 0, 0, 0, 0, 0, 0, 0, 40, 212.110001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386084, 4.551468, 0, 0, 0, 0, 0, 0, 0, 40, 212.110001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386084, 4.551468, 0, 0, 0, 0, 0, 0, 0, 40, 212.110001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.386068, 4.551454, 0, 0, 0, 0, 0, 0, 0, 40, 212.770004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386068, 4.551454, 0, 0, 0, 0, 0, 0, 0, 40, 212.770004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386068, 4.551454, 0, 0, 0, 0, 0, 0, 0, 40, 212.770004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.386060, 4.551439, 0, 0, 0, 0, 0, 0, 0, 40, 213.759995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386060, 4.551439, 0, 0, 0, 0, 0, 0, 0, 40, 213.759995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386060, 4.551439, 0, 0, 0, 0, 0, 0, 0, 40, 213.759995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.386043, 4.551423, 0, 0, 0, 0, 0, 0, 0, 40, 214.679993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386043, 4.551423, 0, 0, 0, 0, 0, 0, 0, 40, 214.679993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386043, 4.551423, 0, 0, 0, 0, 0, 0, 0, 40, 214.679993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.386027, 4.551408, 0, 0, 0, 0, 0, 0, 0, 40, 215.570007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386027, 4.551408, 0, 0, 0, 0, 0, 0, 0, 40, 215.570007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386027, 4.551408, 0, 0, 0, 0, 0, 0, 0, 40, 215.570007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.386019, 4.551392, 0, 0, 0, 0, 0, 0, 0, 40, 216.259995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386019, 4.551392, 0, 0, 0, 0, 0, 0, 0, 40, 216.259995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386019, 4.551392, 0, 0, 0, 0, 0, 0, 0, 40, 216.259995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.386003, 4.551375, 0, 0, 0, 0, 0, 0, 0, 40, 217.559998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386003, 4.551375, 0, 0, 0, 0, 0, 0, 0, 40, 217.559998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.386003, 4.551375, 0, 0, 0, 0, 0, 0, 0, 40, 217.559998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385994, 4.551358, 0, 0, 0, 0, 0, 0, 0, 40, 218.669998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385994, 4.551358, 0, 0, 0, 0, 0, 0, 0, 40, 218.669998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385994, 4.551358, 0, 0, 0, 0, 0, 0, 0, 40, 218.669998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385978, 4.551341, 0, 0, 0, 0, 0, 0, 0, 40, 219.589996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385978, 4.551341, 0, 0, 0, 0, 0, 0, 0, 40, 219.589996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385978, 4.551341, 0, 0, 0, 0, 0, 0, 0, 40, 219.589996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385970, 4.551323, 0, 0, 0, 0, 0, 0, 0, 40, 220.589996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385970, 4.551323, 0, 0, 0, 0, 0, 0, 0, 40, 220.589996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385970, 4.551323, 0, 0, 0, 0, 0, 0, 0, 40, 220.589996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385954, 4.551306, 0, 0, 0, 0, 0, 0, 0, 40, 221.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385954, 4.551306, 0, 0, 0, 0, 0, 0, 0, 40, 221.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385954, 4.551306, 0, 0, 0, 0, 0, 0, 0, 40, 221.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385946, 4.551287, 0, 0, 0, 0, 0, 0, 0, 40, 222.550003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385946, 4.551287, 0, 0, 0, 0, 0, 0, 0, 40, 222.550003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385946, 4.551287, 0, 0, 0, 0, 0, 0, 0, 40, 222.550003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385929, 4.551269, 0, 0, 0, 0, 0, 0, 0, 40, 223.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385929, 4.551269, 0, 0, 0, 0, 0, 0, 0, 40, 223.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385929, 4.551269, 0, 0, 0, 0, 0, 0, 0, 40, 223.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385921, 4.551250, 0, 0, 0, 0, 0, 0, 0, 40, 224.770004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385921, 4.551250, 0, 0, 0, 0, 0, 0, 0, 40, 224.770004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385921, 4.551250, 0, 0, 0, 0, 0, 0, 0, 40, 224.770004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385913, 4.551230, 0, 0, 0, 0, 0, 0, 0, 40, 226.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385913, 4.551230, 0, 0, 0, 0, 0, 0, 0, 40, 226.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385913, 4.551230, 0, 0, 0, 0, 0, 0, 0, 40, 226.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385897, 4.551211, 0, 0, 0, 0, 0, 0, 0, 40, 227.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385897, 4.551211, 0, 0, 0, 0, 0, 0, 0, 40, 227.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385897, 4.551211, 0, 0, 0, 0, 0, 0, 0, 40, 227.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385889, 4.551191, 0, 0, 0, 0, 0, 0, 0, 39, 228.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385889, 4.551191, 0, 0, 0, 0, 0, 0, 0, 39, 228.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385889, 4.551191, 0, 0, 0, 0, 0, 0, 0, 39, 228.410004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385881, 4.551170, 0, 0, 0, 0, 0, 0, 0, 39, 229.479996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385881, 4.551170, 0, 0, 0, 0, 0, 0, 0, 39, 229.479996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385881, 4.551170, 0, 0, 0, 0, 0, 0, 0, 39, 229.479996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385872, 4.551149, 0, 0, 0, 0, 0, 0, 0, 39, 230.979996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385872, 4.551149, 0, 0, 0, 0, 0, 0, 0, 39, 230.979996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385872, 4.551149, 0, 0, 0, 0, 0, 0, 0, 39, 230.979996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385856, 4.551128, 0, 0, 0, 0, 0, 0, 0, 39, 232.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385856, 4.551128, 0, 0, 0, 0, 0, 0, 0, 39, 232.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385856, 4.551128, 0, 0, 0, 0, 0, 0, 0, 39, 232.270004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385848, 4.551107, 0, 0, 0, 0, 0, 0, 0, 39, 233.539993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385848, 4.551107, 0, 0, 0, 0, 0, 0, 0, 39, 233.539993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385848, 4.551107, 0, 0, 0, 0, 0, 0, 0, 39, 233.539993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385840, 4.551085, 0, 0, 0, 0, 0, 0, 0, 39, 235.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385840, 4.551085, 0, 0, 0, 0, 0, 0, 0, 39, 235.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385840, 4.551085, 0, 0, 0, 0, 0, 0, 0, 39, 235.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385832, 4.551063, 0, 0, 0, 0, 0, 0, 0, 39, 236.250000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385832, 4.551063, 0, 0, 0, 0, 0, 0, 0, 39, 236.250000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385832, 4.551063, 0, 0, 0, 0, 0, 0, 0, 39, 236.250000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385824, 4.551041, 0, 0, 0, 0, 0, 0, 0, 39, 237.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385824, 4.551041, 0, 0, 0, 0, 0, 0, 0, 39, 237.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385824, 4.551041, 0, 0, 0, 0, 0, 0, 0, 39, 237.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385815, 4.551019, 0, 0, 0, 0, 0, 0, 0, 39, 238.919998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385815, 4.551019, 0, 0, 0, 0, 0, 0, 0, 39, 238.919998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385815, 4.551019, 0, 0, 0, 0, 0, 0, 0, 39, 238.919998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385807, 4.550996, 0, 0, 0, 0, 0, 0, 0, 39, 240.110001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385807, 4.550996, 0, 0, 0, 0, 0, 0, 0, 39, 240.110001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385807, 4.550996, 0, 0, 0, 0, 0, 0, 0, 39, 240.110001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385799, 4.550973, 0, 0, 0, 0, 0, 0, 0, 39, 241.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385799, 4.550973, 0, 0, 0, 0, 0, 0, 0, 39, 241.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385799, 4.550973, 0, 0, 0, 0, 0, 0, 0, 39, 241.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385799, 4.550950, 0, 0, 0, 0, 0, 0, 0, 39, 242.929993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385799, 4.550950, 0, 0, 0, 0, 0, 0, 0, 39, 242.929993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385799, 4.550950, 0, 0, 0, 0, 0, 0, 0, 39, 242.929993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385791, 4.550926, 0, 0, 0, 0, 0, 0, 0, 39, 244.070007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385791, 4.550926, 0, 0, 0, 0, 0, 0, 0, 39, 244.070007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385791, 4.550926, 0, 0, 0, 0, 0, 0, 0, 39, 244.070007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385783, 4.550902, 0, 0, 0, 0, 0, 0, 0, 39, 245.179993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385783, 4.550902, 0, 0, 0, 0, 0, 0, 0, 39, 245.179993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385783, 4.550902, 0, 0, 0, 0, 0, 0, 0, 39, 245.179993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385775, 4.550878, 0, 0, 0, 0, 0, 0, 0, 39, 246.330002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385775, 4.550878, 0, 0, 0, 0, 0, 0, 0, 39, 246.330002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385775, 4.550878, 0, 0, 0, 0, 0, 0, 0, 39, 246.330002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385767, 4.550854, 0, 0, 0, 0, 0, 0, 0, 39, 247.580002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385767, 4.550854, 0, 0, 0, 0, 0, 0, 0, 39, 247.580002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385767, 4.550854, 0, 0, 0, 0, 0, 0, 0, 39, 247.580002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385767, 4.550830, 0, 0, 0, 0, 0, 0, 0, 39, 248.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385767, 4.550830, 0, 0, 0, 0, 0, 0, 0, 39, 248.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385767, 4.550830, 0, 0, 0, 0, 0, 0, 0, 39, 248.830002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385758, 4.550805, 0, 0, 0, 0, 0, 0, 0, 39, 250.029999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385758, 4.550805, 0, 0, 0, 0, 0, 0, 0, 39, 250.029999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385758, 4.550805, 0, 0, 0, 0, 0, 0, 0, 39, 250.029999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385758, 4.550781, 0, 0, 0, 0, 0, 0, 0, 39, 251.350006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385758, 4.550781, 0, 0, 0, 0, 0, 0, 0, 39, 251.350006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385758, 4.550781, 0, 0, 0, 0, 0, 0, 0, 39, 251.350006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385750, 4.550756, 0, 0, 0, 0, 0, 0, 0, 39, 252.509995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385750, 4.550756, 0, 0, 0, 0, 0, 0, 0, 39, 252.509995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385750, 4.550756, 0, 0, 0, 0, 0, 0, 0, 39, 252.509995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385750, 4.550731, 0, 0, 0, 0, 0, 0, 0, 39, 253.350006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385750, 4.550731, 0, 0, 0, 0, 0, 0, 0, 39, 253.350006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385750, 4.550731, 0, 0, 0, 0, 0, 0, 0, 39, 253.350006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385742, 4.550705, 0, 0, 0, 0, 0, 0, 0, 39, 254.380005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385742, 4.550705, 0, 0, 0, 0, 0, 0, 0, 39, 254.380005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385742, 4.550705, 0, 0, 0, 0, 0, 0, 0, 39, 254.380005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385742, 4.550680, 0, 0, 0, 0, 0, 0, 0, 39, 255.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385742, 4.550680, 0, 0, 0, 0, 0, 0, 0, 39, 255.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385742, 4.550680, 0, 0, 0, 0, 0, 0, 0, 39, 255.529999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385734, 4.550655, 0, 0, 0, 0, 0, 0, 0, 39, 256.570007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385734, 4.550655, 0, 0, 0, 0, 0, 0, 0, 39, 256.570007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385734, 4.550655, 0, 0, 0, 0, 0, 0, 0, 39, 256.570007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385734, 4.550629, 0, 0, 0, 0, 0, 0, 0, 39, 257.700012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385734, 4.550629, 0, 0, 0, 0, 0, 0, 0, 39, 257.700012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385734, 4.550629, 0, 0, 0, 0, 0, 0, 0, 39, 257.700012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385734, 4.550603, 0, 0, 0, 0, 0, 0, 0, 39, 258.959991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385734, 4.550603, 0, 0, 0, 0, 0, 0, 0, 39, 258.959991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385734, 4.550603, 0, 0, 0, 0, 0, 0, 0, 39, 258.959991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385726, 4.550577, 0, 0, 0, 0, 0, 0, 0, 39, 260.279999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385726, 4.550577, 0, 0, 0, 0, 0, 0, 0, 39, 260.279999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385726, 4.550577, 0, 0, 0, 0, 0, 0, 0, 39, 260.279999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385726, 4.550551, 0, 0, 0, 0, 0, 0, 0, 39, 261.380005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385726, 4.550551, 0, 0, 0, 0, 0, 0, 0, 39, 261.380005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385726, 4.550551, 0, 0, 0, 0, 0, 0, 0, 39, 261.380005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385726, 4.550525, 0, 0, 0, 0, 0, 0, 0, 39, 262.540009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385726, 4.550525, 0, 0, 0, 0, 0, 0, 0, 39, 262.540009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385726, 4.550525, 0, 0, 0, 0, 0, 0, 0, 39, 262.540009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
1, 0, 0, 0, 52.385726, 4.550499, 0, 0, 0, 0, 0, 0, 0, 39, 263.250000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 52.385726, 4.550499, 0, 0, 0, 0, 0, 0, 0, 39, 263.250000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
